,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
8,74,Dogecoin,DOGE,dogecoin,657,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,132670764299.89409,132670764299.89409,,9,,,,2023-03-15T14:48:00.000Z,0.07153886263436153,547193347.0116204,-9.3996,-2.68510781,-7.47602631,-1.45755449,-12.55429648,-17.12439437,-17.99429996,9491115582.845879,0.8848,9491115582.85,,2023-03-15T14:48:00.000Z,,,,,,2023-03-15 14:49:23.854465+00:00
9,4687,Binance USD,BUSD,binance-usd,6429,2019-09-20T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-chain', 'harmony-ecosystem', 'moonriver-ecosystem', 'usd-stablecoin', 'optimism-ecosystem']",,8369923985.893375,8369923985.893375,,10,,,,2023-03-15T14:47:00.000Z,0.9989217267707585,9329222573.268873,-5.8693,-0.14801797,-0.07578062,-0.08828593,-0.06401277,-0.08972523,-0.1080275,8360898920.9286,0.7795,8360898920.93,,2023-03-15T14:47:00.000Z,1839.0,BNB,BNB,bnb,BUSD-BD1,2023-03-15 14:49:23.854465+00:00
10,5426,Solana,SOL,solana,439,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio']",,383093962.9822539,539312704.8875339,,11,,,,2023-03-15T14:47:00.000Z,19.967506380268226,896228498.5775069,-23.1424,-3.00427734,-8.41860853,5.87591898,-3.25952508,-10.5822003,42.58160854,7649431150.090395,0.7128,10768729875.8,,2023-03-15T14:47:00.000Z,,,,,,2023-03-15 14:49:23.854465+00:00
11,6636,Polkadot,DOT,polkadot-new,479,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain']",,1166277522.5356805,1292701192.8408604,,12,904869778.0,5478488958.109557,,2023-03-15T14:47:00.000Z,6.054450144437863,365556112.46992135,-2.8926,-2.57477218,-6.42432409,7.91912051,-0.37207533,0.27801586,16.02997884,7061169114.770783,0.6583,7826594923.71,,2023-03-15T14:47:00.000Z,,,,,,2023-03-15 14:49:23.854465+00:00
12,4943,Dai,DAI,multi-collateral-dai,1974,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'asset-backed-stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,6149411129.451083,6149411129.451083,,13,,,,2023-03-15T14:47:00.000Z,0.9968445313210642,493779906.8896292,-25.8606,-0.16036058,-0.11688447,-0.23267101,-0.32296251,-0.30503964,-0.29175727,6130006855.238201,0.5715,6130006855.24,,2023-03-15T14:47:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2023-03-15 14:49:23.854465+00:00
13,1958,TRON,TRX,tron,737,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem']",,91241506299.45442,91241563454.35709,,14,71659659264.0,4689933270.819345,,2023-03-15T14:48:00.000Z,0.06544732865029752,427354336.2785024,-4.3614,-1.07184118,-4.41364348,-0.33991533,1.3669601,4.60082917,17.82584326,5971512849.328586,0.5567,5971516589.96,,2023-03-15T14:48:00.000Z,,,,,,2023-03-15 14:49:23.854465+00:00
14,5994,Shiba Inu,SHIB,shiba-inu,493,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,549063278876301.94,589735030408322.8,,15,,,,2023-03-15T14:47:00.000Z,1.0746749076750947e-05,454781036.9777507,1.9989,-2.60956473,-7.31037016,-4.18127821,-13.98790192,4.15202967,21.24396536,5900645285.341745,0.5501,6337734393.57,,2023-03-15T14:47:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2023-03-15 14:49:23.854465+00:00
0,1,Bitcoin,BTC,bitcoin,10091,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'btc-ecosystem']",21000000.0,19318268.0,19318268.0,,1,,,,2023-03-15T14:53:00.000Z,24687.918792940665,48231928675.24837,-8.4191,-0.97659713,-5.30711822,12.19623817,13.90862969,18.47492691,41.04426874,476927831604.2643,44.3508,518446294651.75,,2023-03-15T14:53:00.000Z,,,,,,2023-03-15 14:54:24.369237+00:00
1,1027,Ethereum,ETH,ethereum,6577,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem']",,122373866.2178,122373866.2178,,2,,,,2023-03-15T14:53:00.000Z,1651.7405988369962,14024400662.199585,-8.9314,-1.5302719,-6.56484344,6.52504639,11.0698772,8.32147987,29.53357109,202129883068.58743,18.8374,202129883068.59,,2023-03-15T14:53:00.000Z,,,,,,2023-03-15 14:54:24.369237+00:00
2,825,Tether,USDT,tether,49431,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,73398710308.3793,73141766321.23428,,3,,,,2023-03-15T14:53:00.000Z,1.0026560069683939,67841308055.94095,-4.5546,-0.09259324,-0.10516017,0.2653169,0.1580173,0.24568182,0.25284299,73593657794.42947,6.8517,73336031362.26,,2023-03-15T14:53:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2023-03-15 14:54:24.369237+00:00
3,1839,BNB,BNB,bnb,1214,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain']",,157892039.24101007,159979963.59042934,,4,,,,2023-03-15T14:53:00.000Z,307.3896382373979,700803503.1166742,-17.2338,-0.70775173,-3.42263933,6.78189547,6.01834617,0.99590341,16.64923545,48534376822.859116,4.5133,49176183133.29,,2023-03-15T14:53:00.000Z,,,,,,2023-03-15 14:54:24.369237+00:00
4,3408,USD Coin,USDC,usd-coin,10739,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,38436998274.46083,38436998274.46083,,5,,,,2023-03-15T14:53:00.000Z,0.9992980384582975,7701313702.093766,3.2612,-0.00136434,0.03082449,-0.08099556,-0.07032311,-0.08707937,-0.06774574,38410016979.89367,3.5719,38410016979.89,,2023-03-15T14:53:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2023-03-15 14:54:24.369237+00:00
5,52,XRP,XRP,xrp,903,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,50950912949.0,99989113908.0,,6,,,,2023-03-15T14:53:00.000Z,0.36299749700423484,1217044399.3615165,-21.8209,-1.23459086,-5.92306264,-7.44982062,-1.91236601,-7.51280565,-4.59587077,18495053870.567657,1.7199,36299749700.42,,2023-03-15T14:53:00.000Z,,,,,,2023-03-15 14:54:24.369237+00:00
6,2010,Cardano,ADA,cardano,678,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano']",45000000000.0,34703338047.957,35573698990.423,,7,,,,2023-03-15T14:53:00.000Z,0.331617355195166,615732169.6155535,11.9468,-1.87263096,-9.68120224,3.72897495,-6.46055557,-5.33158034,9.75886665,11508229179.907276,1.0714,14922780983.78,,2023-03-15T14:53:00.000Z,,,,,,2023-03-15 14:54:24.369237+00:00
7,3890,Polygon,MATIC,polygon,611,2019-04-28T00:00:00.000Z,"['platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem']",10000000000.0,8734317475.28493,10000000000.0,,8,,,,2023-03-15T14:53:00.000Z,1.1449773983592253,833610355.6335506,-18.331,-2.62924299,-7.4834001,4.72165004,-2.33057523,15.99963225,28.8104082,10000596099.295256,0.932,11449773983.59,,2023-03-15T14:53:00.000Z,,,,,,2023-03-15 14:54:24.369237+00:00
8,74,Dogecoin,DOGE,dogecoin,657,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,132670764299.89409,132670764299.89409,,9,,,,2023-03-15T14:53:00.000Z,0.07172541527729774,545745386.9633301,-9.3869,-2.23117796,-7.40416286,-1.19042373,-12.32187296,-17.14488215,-17.70111897,9515865664.566391,0.8849,9515865664.57,,2023-03-15T14:53:00.000Z,,,,,,2023-03-15 14:54:24.369237+00:00
9,4687,Binance USD,BUSD,binance-usd,6429,2019-09-20T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-chain', 'harmony-ecosystem', 'moonriver-ecosystem', 'usd-stablecoin', 'optimism-ecosystem']",,8369923985.893375,8369923985.893375,,10,,,,2023-03-15T14:53:00.000Z,0.9990938172297604,9365522232.533731,-5.1872,-0.01941989,-0.06074948,-0.13897863,-0.04111462,-0.06826233,-0.06979272,8362339304.989144,0.7776,8362339304.99,,2023-03-15T14:53:00.000Z,1839.0,BNB,BNB,bnb,BUSD-BD1,2023-03-15 14:54:24.369237+00:00
10,5426,Solana,SOL,solana,439,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio']",,383093962.9822539,539312704.8875339,,11,,,,2023-03-15T14:53:00.000Z,20.03616893638266,896189138.393687,-22.7376,-2.38814441,-8.60998974,6.13233225,-2.87593943,-10.33049275,43.29153221,7675735360.820764,0.7135,10805760464.66,,2023-03-15T14:53:00.000Z,,,,,,2023-03-15 14:54:24.369237+00:00
11,6636,Polkadot,DOT,polkadot-new,479,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain']",,1166277522.5356805,1292701192.8408604,,12,904869778.0,5503054446.831742,,2023-03-15T14:53:00.000Z,6.081598237256789,364946264.87042314,-3.1801,-1.79883821,-6.49778412,8.4244357,0.1304265,0.36208214,16.65639785,7092831325.20521,0.6596,7861689295.68,,2023-03-15T14:53:00.000Z,,,,,,2023-03-15 14:54:24.369237+00:00
12,4943,Dai,DAI,multi-collateral-dai,1974,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'asset-backed-stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,6149411129.451083,6149411129.451083,,13,,,,2023-03-15T14:53:00.000Z,0.997514059953822,493864862.63534576,-25.0493,-0.01372234,-0.17948974,-0.18387893,-0.24199231,-0.28042299,-0.17939036,6134124062.063969,0.5704,6134124062.06,,2023-03-15T14:53:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2023-03-15 14:54:24.369237+00:00
13,1958,TRON,TRX,tron,737,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem']",,91241506299.45442,91241563454.35709,,14,71659659264.0,4703087887.805647,,2023-03-15T14:53:00.000Z,0.06563089939458251,426776453.26789284,-4.5807,-0.64943082,-4.3867675,-0.04592417,1.6463477,4.56869787,18.26534087,5988262120.54966,0.5569,5988265871.68,,2023-03-15T14:53:00.000Z,,,,,,2023-03-15 14:54:24.369237+00:00
14,5994,Shiba Inu,SHIB,shiba-inu,493,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,549063278876301.94,589735030408322.8,,15,,,,2023-03-15T14:53:00.000Z,1.0751922127160392e-05,454510857.89998883,2.304,-2.33056847,-7.67727649,-3.95099182,-13.77269284,3.58867795,21.43892474,5903485617.361348,0.549,6340785122.61,,2023-03-15T14:53:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2023-03-15 14:54:24.369237+00:00
0,1,Bitcoin,BTC,bitcoin,10091,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'btc-ecosystem']",21000000.0,19318268.0,19318268.0,,1,,,,2023-03-15T14:57:00.000Z,24719.633567466986,48245734638.23807,-8.6189,-0.60760317,-5.27801657,12.35986178,14.04088201,18.70244222,41.28397332,477540506118.12335,44.2611,519112304916.81,,2023-03-15T14:57:00.000Z,,,,,,2023-03-15 14:59:24.727321+00:00
1,1027,Ethereum,ETH,ethereum,6577,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem']",,122373866.2178,122373866.2178,,2,,,,2023-03-15T14:57:00.000Z,1656.398511762552,14017426714.897596,-9.4271,-0.97736047,-6.89297984,6.86045683,11.36445647,8.67069418,29.98607575,202699889881.79358,18.8215,202699889881.79,,2023-03-15T14:57:00.000Z,,,,,,2023-03-15 14:59:24.727321+00:00
2,825,Tether,USDT,tether,49431,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,73398710308.3793,73141766321.23428,,3,,,,2023-03-15T14:57:00.000Z,1.0027802796479717,67820259707.5687,-4.8136,-0.06477797,-0.12557295,0.27780776,0.16800916,0.25995242,0.26697791,73602779248.83705,6.8297,73345120885.55,,2023-03-15T14:57:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2023-03-15 14:59:24.727321+00:00
3,1839,BNB,BNB,bnb,1214,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain']",,157892039.24101007,159979963.59042934,,4,,,,2023-03-15T14:57:00.000Z,308.0450073016623,700876580.4238942,-17.3718,-0.27325774,-3.50364949,7.00904057,5.95594892,1.26426494,17.07492308,48637854380.87129,4.508,49281029052.33,,2023-03-15T14:57:00.000Z,,,,,,2023-03-15 14:59:24.727321+00:00
4,3408,USD Coin,USDC,usd-coin,10740,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,38436998274.46083,38436998274.46083,,5,,,,2023-03-15T14:57:00.000Z,0.9992010526556078,7690788872.248887,2.9686,0.00203813,0.02335006,-0.0901889,-0.08446497,-0.09387548,-0.06964081,38406289136.76304,3.5597,38406289136.76,,2023-03-15T14:57:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2023-03-15 14:59:24.727321+00:00
5,52,XRP,XRP,xrp,903,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,50950912949.0,99989113908.0,,6,,,,2023-03-15T14:57:00.000Z,0.36375565233137963,1215311690.184068,-21.9328,-0.81393585,-5.99913189,-7.19743256,-1.7159318,-7.22329845,-4.40746107,18533682576.642834,1.7178,36375565233.14,,2023-03-15T14:57:00.000Z,,,,,,2023-03-15 14:59:24.727321+00:00
6,2010,Cardano,ADA,cardano,678,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano']",45000000000.0,34703338047.957,35573698990.423,,7,,,,2023-03-15T14:57:00.000Z,0.3325110669210653,620300764.2885357,12.4636,-1.20966319,-9.71575808,3.95984714,-6.1293096,-4.93945259,9.98069857,11539243960.048582,1.0707,14962998011.45,,2023-03-15T14:57:00.000Z,,,,,,2023-03-15 14:59:24.727321+00:00
7,3890,Polygon,MATIC,polygon,611,2019-04-28T00:00:00.000Z,"['platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem']",10000000000.0,8734317475.28493,10000000000.0,,8,,,,2023-03-15T14:57:00.000Z,1.1488942787539052,832833770.2318307,-18.5729,-1.96125104,-7.58852364,5.0952392,-2.03014138,16.590162,29.23961288,10034807376.175108,0.9318,11488942787.54,,2023-03-15T14:57:00.000Z,,,,,,2023-03-15 14:59:24.727321+00:00
8,74,Dogecoin,DOGE,dogecoin,657,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,132670764299.89409,132670764299.89409,,9,,,,2023-03-15T14:57:00.000Z,0.07185278462725359,545416601.9919438,-9.6572,-1.76549869,-7.45375377,-0.97593643,-12.17749675,-16.99652953,-17.5233643,9532763853.573414,0.8835,9532763853.57,,2023-03-15T14:57:00.000Z,,,,,,2023-03-15 14:59:24.727321+00:00
9,4687,Binance USD,BUSD,binance-usd,6429,2019-09-20T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-chain', 'harmony-ecosystem', 'moonriver-ecosystem', 'usd-stablecoin', 'optimism-ecosystem']",,8369923985.893375,8369923985.893375,,10,,,,2023-03-15T14:57:00.000Z,0.9989764550351502,9359570675.554886,-5.5162,-0.05191835,-0.18669824,-0.12706903,-0.04545151,-0.12041675,-0.14117875,8361356992.341438,0.775,8361356992.34,,2023-03-15T14:57:00.000Z,1839.0,BNB,BNB,bnb,BUSD-BD1,2023-03-15 14:59:24.727321+00:00
10,5426,Solana,SOL,solana,439,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio']",,383093962.9822539,539312704.8875339,,11,,,,2023-03-15T14:57:00.000Z,20.083886247757537,894556693.5607055,-23.226,-1.75139905,-8.85854804,6.36788295,-2.62926808,-10.08425474,43.71041762,7694015574.738224,0.7126,10831495016.93,,2023-03-15T14:57:00.000Z,,,,,,2023-03-15 14:59:24.727321+00:00
